id,clase,path_rel,s01_zcr_mean,s01_rms_mean,s01_mfcc1_mean,s01_mfcc1_max,s01_mfcc1_std,s01_mfcc2_mean,s01_mfcc2_max,s01_mfcc2_std,s01_mfcc4_mean,s01_mfcc4_max,s01_mfcc4_std,s01_mfcc5_mean,s01_mfcc5_max,s01_mfcc5_std,s02_zcr_mean,s02_rms_mean,s02_mfcc1_mean,s02_mfcc1_max,s02_mfcc1_std,s02_mfcc2_mean,s02_mfcc2_max,s02_mfcc2_std,s02_mfcc4_mean,s02_mfcc4_max,s02_mfcc4_std,s02_mfcc5_mean,s02_mfcc5_max,s02_mfcc5_std,s03_zcr_mean,s03_rms_mean,s03_mfcc1_mean,s03_mfcc1_max,s03_mfcc1_std,s03_mfcc2_mean,s03_mfcc2_max,s03_mfcc2_std,s03_mfcc4_mean,s03_mfcc4_max,s03_mfcc4_std,s03_mfcc5_mean,s03_mfcc5_max,s03_mfcc5_std,s04_zcr_mean,s04_rms_mean,s04_mfcc1_mean,s04_mfcc1_max,s04_mfcc1_std,s04_mfcc2_mean,s04_mfcc2_max,s04_mfcc2_std,s04_mfcc4_mean,s04_mfcc4_max,s04_mfcc4_std,s04_mfcc5_mean,s04_mfcc5_max,s04_mfcc5_std,s05_zcr_mean,s05_rms_mean,s05_mfcc1_mean,s05_mfcc1_max,s05_mfcc1_std,s05_mfcc2_mean,s05_mfcc2_max,s05_mfcc2_std,s05_mfcc4_mean,s05_mfcc4_max,s05_mfcc4_std,s05_mfcc5_mean,s05_mfcc5_max,s05_mfcc5_std,s06_zcr_mean,s06_rms_mean,s06_mfcc1_mean,s06_mfcc1_max,s06_mfcc1_std,s06_mfcc2_mean,s06_mfcc2_max,s06_mfcc2_std,s06_mfcc4_mean,s06_mfcc4_max,s06_mfcc4_std,s06_mfcc5_mean,s06_mfcc5_max,s06_mfcc5_std,s07_zcr_mean,s07_rms_mean,s07_mfcc1_mean,s07_mfcc1_max,s07_mfcc1_std,s07_mfcc2_mean,s07_mfcc2_max,s07_mfcc2_std,s07_mfcc4_mean,s07_mfcc4_max,s07_mfcc4_std,s07_mfcc5_mean,s07_mfcc5_max,s07_mfcc5_std,s08_zcr_mean,s08_rms_mean,s08_mfcc1_mean,s08_mfcc1_max,s08_mfcc1_std,s08_mfcc2_mean,s08_mfcc2_max,s08_mfcc2_std,s08_mfcc4_mean,s08_mfcc4_max,s08_mfcc4_std,s08_mfcc5_mean,s08_mfcc5_max,s08_mfcc5_std,s09_zcr_mean,s09_rms_mean,s09_mfcc1_mean,s09_mfcc1_max,s09_mfcc1_std,s09_mfcc2_mean,s09_mfcc2_max,s09_mfcc2_std,s09_mfcc4_mean,s09_mfcc4_max,s09_mfcc4_std,s09_mfcc5_mean,s09_mfcc5_max,s09_mfcc5_std,s10_zcr_mean,s10_rms_mean,s10_mfcc1_mean,s10_mfcc1_max,s10_mfcc1_std,s10_mfcc2_mean,s10_mfcc2_max,s10_mfcc2_std,s10_mfcc4_mean,s10_mfcc4_max,s10_mfcc4_std,s10_mfcc5_mean,s10_mfcc5_max,s10_mfcc5_std
Prop_Lou2,Proporcion,Proporcion/Prop_Lou2.wav,0.07125000000000001,0.06586401164531708,-520.1363525390625,-362.3693542480469,122.67555236816406,121.17704010009766,182.173583984375,55.541961669921875,19.2168025970459,67.8968276977539,29.701114654541016,-2.270399808883667,18.075237274169922,14.615315437316895,0.051000000000000004,0.1370600461959839,-382.481201171875,-312.3442687988281,29.77347755432129,166.55287170410156,192.68182373046875,25.298330307006836,31.027029037475586,56.615447998046875,21.802196502685547,-18.408784866333008,15.768747329711914,19.19825553894043,0.03725,0.07184001058340073,-548.690185546875,-318.2762451171875,122.82611846923828,155.00552368164062,201.38873291015625,39.97419738769531,-2.0313761234283447,22.435766220092773,16.574506759643555,-12.64155387878418,9.01256275177002,16.67749786376953,0.05775,0.07815088331699371,-502.724609375,-232.84132385253906,158.65333557128906,150.59906005859375,240.07815551757812,67.00585174560547,-15.75721549987793,14.11113166809082,18.656354904174805,-25.66471290588379,-0.3523297607898712,21.82534408569336,0.039,0.07430439442396164,-448.4103088378906,-237.07571411132812,98.22296905517578,126.6603012084961,206.24050903320312,45.12876892089844,35.33719253540039,89.49482727050781,36.54860305786133,-17.495708465576172,9.148828506469727,23.67157745361328,0.42975,0.0084289675578475,-539.7115478515625,-415.47161865234375,53.35170364379883,17.891443252563477,74.38433837890625,25.539196014404297,54.30541229248047,80.01632690429688,13.890213012695312,-75.85636901855469,-13.217321395874023,28.05007553100586,0.28524999999999995,0.05594085529446602,-496.81640625,-316.106689453125,93.07969665527344,52.642913818359375,151.1525421142578,74.46857452392578,60.782936096191406,97.36184692382812,28.10251235961914,-51.138160705566406,-6.929328918457031,21.194822311401367,0.026250000000000002,0.11038248240947723,-392.9443359375,-255.78904724121094,62.057464599609375,148.12985229492188,174.91632080078125,23.982769012451172,35.2591438293457,62.727088928222656,19.48537826538086,-29.26300621032715,4.12499475479126,21.64268684387207,0.02325,0.09703134000301361,-466.8841247558594,-259.0548095703125,93.86386108398438,147.6636199951172,181.14822387695312,27.73212432861328,44.25569534301758,62.14768981933594,16.63991928100586,16.321300506591797,36.85411071777344,10.743950843811035,0.0325,0.011232306249439716,-657.7587280273438,-401.3073425292969,114.73080444335938,131.91796875,163.37969970703125,20.83224105834961,33.769493103027344,52.583648681640625,7.861398696899414,35.44053268432617,46.01111602783203,7.9959564208984375
Prop_Marcelo,Proporcion,Proporcion/Prop_Marcelo.wav,0.06027777777777778,0.030970510095357895,-533.75048828125,-362.9576416015625,86.40703582763672,160.76040649414062,234.47357177734375,51.70629119873047,30.316001892089844,43.33830261230469,10.616494178771973,2.239680767059326,24.32967185974121,18.938379287719727,0.044722222222222226,0.10989401489496231,-410.27154541015625,-363.4154052734375,25.45171546936035,203.64170837402344,243.44766235351562,43.47916030883789,22.1112003326416,32.1697883605957,7.952826499938965,-10.936843872070312,5.419225692749023,12.329513549804688,0.05194444444444444,0.007983868010342121,-579.6851806640625,-388.3921203613281,85.61237335205078,165.03616333007812,193.939453125,25.943836212158203,26.375513076782227,43.586509704589844,11.619379043579102,-25.281078338623047,-0.04197022318840027,17.73223304748535,0.04944444444444444,0.10460615158081055,-467.0437316894531,-351.7255859375,88.14104461669922,223.0886993408203,260.95440673828125,44.118629455566406,11.603836059570312,19.376529693603516,7.5042724609375,-24.382326126098633,9.01671314239502,20.972000122070312,0.09833333333333333,0.035981010645627975,-466.5744934082031,-366.1018981933594,44.561256408691406,160.39633178710938,244.78042602539062,56.955623626708984,57.67372131347656,101.41571807861328,38.58656692504883,-3.987975597381592,31.176355361938477,28.176013946533203,0.3322222222222222,0.005697398912161589,-552.5607299804688,-525.674560546875,17.700088500976562,68.26631927490234,110.92884826660156,23.876985549926758,93.51448059082031,129.76174926757812,23.858699798583984,-57.53731155395508,-11.155553817749023,21.446395874023438,0.042777777777777776,0.18341827392578125,-334.094482421875,-257.7464904785156,66.4321517944336,182.33026123046875,203.7647705078125,15.74268627166748,81.18633270263672,110.68748474121094,26.40224838256836,13.569561004638672,37.305789947509766,16.53217124938965,0.043611111111111114,0.12037453055381775,-337.80108642578125,-273.57708740234375,37.36127471923828,205.64938354492188,239.880859375,37.19498825073242,28.349491119384766,40.7043342590332,9.882842063903809,-15.022602081298828,9.878616333007812,14.158422470092773,0.023611111111111114,0.07055681943893433,-467.6134948730469,-319.15740966796875,73.7498779296875,171.82777404785156,212.09420776367188,37.82771682739258,43.58897399902344,62.005348205566406,12.442575454711914,11.678194999694824,22.22309112548828,8.176841735839844,0.03027777777777778,0.008980638347566128,-643.563232421875,-403.73284912109375,114.7375717163086,148.7789764404297,207.42318725585938,37.200653076171875,39.14330291748047,58.98444366455078,13.929619789123535,6.05339241027832,26.331012725830078,8.783341407775879
Prop_Marcelo1,Proporcion,Proporcion/Prop_Marcelo1.wav,0.10527777777777779,0.0276169553399086,-532.4121704101562,-363.69525146484375,79.11820220947266,132.54153442382812,208.50189208984375,51.55929183959961,61.77311706542969,88.72312927246094,19.373302459716797,-18.924448013305664,6.065824508666992,18.595590591430664,0.04972222222222222,0.11391251534223557,-420.2054138183594,-364.3089599609375,23.842674255371094,211.79421997070312,235.34765625,33.1840934753418,41.999080657958984,54.171913146972656,12.554008483886719,-12.65770149230957,11.357436180114746,18.17059326171875,0.052777777777777785,0.012519621290266514,-588.3790893554688,-427.28997802734375,73.88426971435547,169.26858520507812,220.1024932861328,32.8077507019043,38.55974578857422,55.32189178466797,13.929445266723633,-24.163673400878906,-5.89425802230835,10.588480949401855,0.04972222222222222,0.09432153403759003,-497.10296630859375,-363.37640380859375,98.66544342041016,207.03176879882812,257.0207214355469,60.72860336303711,19.541847229003906,29.526378631591797,9.535942077636719,-20.88803482055664,11.670059204101562,22.116897583007812,0.06555555555555556,0.061165887862443924,-430.2065734863281,-367.2208251953125,24.93896484375,175.4951934814453,243.53045654296875,63.61258316040039,54.28907012939453,114.20768737792969,38.57939910888672,-11.837459564208984,9.50576400756836,20.059497833251953,0.3669444444444444,0.011379238218069077,-490.30377197265625,-449.4496765136719,20.820436477661133,41.98381042480469,55.34263610839844,6.135016441345215,108.99766540527344,127.54790496826172,17.328975677490234,-70.75025177001953,-20.94217300415039,25.793132781982422,0.044444444444444446,0.17418555915355682,-323.4046936035156,-256.256103515625,75.75039672851562,167.15579223632812,196.9068603515625,24.955678939819336,96.75221252441406,116.29891204833984,19.69788932800293,-1.359154224395752,17.56412124633789,11.358691215515137,0.043611111111111114,0.12103680521249771,-327.0287170410156,-276.28778076171875,31.0441837310791,208.45314025878906,233.42413330078125,31.457229614257812,36.65070724487305,46.96583557128906,10.145805358886719,-18.767274856567383,7.503697395324707,14.119617462158203,0.025277777777777777,0.06004538759589195,-461.2550354003906,-310.5218505859375,81.16948699951172,167.36126708984375,218.22543334960938,34.33903121948242,44.57941436767578,76.65779113769531,17.713651657104492,0.39068731665611267,29.563297271728516,19.912630081176758,0.018888888888888886,0.01302286796271801,-634.8043823242188,-393.1402282714844,105.45404052734375,137.18406677246094,162.7786407470703,20.095335006713867,43.42807388305664,73.78707885742188,18.45451545715332,13.093732833862305,28.486583709716797,9.629558563232422
Prop_Marcelo2,Proporcion,Proporcion/Prop_Marcelo2.wav,0.048888888888888885,0.027228107675909996,-580.1622924804688,-381.28656005859375,121.36665344238281,159.2118682861328,224.21054077148438,64.06350708007812,18.553104400634766,33.80662536621094,9.741741180419922,5.9757513999938965,16.785722732543945,8.283330917358398,0.04722222222222223,0.13959603011608124,-416.07598876953125,-361.0771484375,38.21885681152344,212.40805053710938,237.9141387939453,30.910825729370117,23.809656143188477,32.33845138549805,6.982583045959473,-19.789363861083984,-0.04632759094238281,15.29394245147705,0.05472222222222223,0.008599444292485714,-565.5767211914062,-330.79974365234375,94.81549072265625,161.66531372070312,199.29295349121094,26.72114372253418,35.96588897705078,67.42267608642578,18.068986892700195,-20.668861389160156,5.751518249511719,16.671907424926758,0.0475,0.1823081374168396,-378.26641845703125,-290.3681335449219,49.924739837646484,213.4033203125,244.24063110351562,42.777793884277344,17.231727600097656,27.30439567565918,6.86753511428833,-43.10953903198242,-8.75652027130127,19.111371994018555,0.09999999999999999,0.04470913112163544,-444.765380859375,-289.1239318847656,68.39485168457031,154.74420166015625,259.07330322265625,65.15755462646484,46.227970123291016,93.61082458496094,33.00623321533203,-11.252823829650879,30.394229888916016,28.593652725219727,0.31805555555555554,0.004089128226041794,-551.2055053710938,-513.881591796875,18.494558334350586,71.54331970214844,103.6200942993164,18.33820343017578,73.43367004394531,118.97605895996094,30.28382110595703,-68.23292541503906,-39.146724700927734,15.261955261230469,0.06833333333333334,0.09441636502742767,-414.73822021484375,-283.34375,112.87779998779297,155.89437866210938,216.39581298828125,59.81818389892578,84.57774353027344,112.79815673828125,25.495677947998047,5.254159927368164,28.519874572753906,17.031536102294922,0.03138888888888889,0.09583064913749695,-361.26214599609375,-296.210205078125,34.54011917114258,211.33526611328125,242.05918884277344,39.64363098144531,41.73032760620117,66.87443542480469,15.773208618164062,-19.913490295410156,2.4930899143218994,9.801005363464355,0.024722222222222222,0.06119772419333458,-493.1154479980469,-317.779541015625,90.84174346923828,167.05006408691406,203.79681396484375,35.73426818847656,51.25662612915039,74.2442626953125,18.118175506591797,14.656782150268555,36.071163177490234,13.498943328857422,0.031111111111111114,0.009446680545806885,-650.455078125,-401.4053039550781,113.25039672851562,149.111083984375,192.10641479492188,30.356143951416016,36.4417724609375,58.581058502197266,11.956167221069336,6.5590291023254395,22.601505279541016,8.119841575622559
Prop_Mari,Proporcion,Proporcion/Prop_Mari.wav,0.060250000000000005,0.03187745809555054,-505.81658935546875,-338.9637451171875,113.59618377685547,130.7005615234375,201.17794799804688,36.35759353637695,40.29433822631836,89.10834503173828,21.31646728515625,-35.967655181884766,0.47349026799201965,18.873741149902344,0.052250000000000005,0.1657218635082245,-316.2354431152344,-227.3469696044922,30.96529769897461,158.3597412109375,175.33587646484375,21.916093826293945,23.150787353515625,38.24306869506836,14.302030563354492,-42.978904724121094,5.671523571014404,20.62898063659668,0.047,0.07325892150402069,-418.53363037109375,-235.2168426513672,86.80087280273438,183.03567504882812,215.80043029785156,24.270084381103516,8.798201560974121,28.502397537231445,15.497475624084473,-26.053823471069336,0.09077876806259155,13.92234992980957,0.0665,0.10909334570169449,-370.48211669921875,-216.90542602539062,58.46611022949219,173.76370239257812,225.50387573242188,45.339500427246094,-9.000917434692383,20.99880599975586,18.071216583251953,-61.53745651245117,-7.926655292510986,27.64455795288086,0.053500000000000006,0.08513148128986359,-353.8912658691406,-210.156494140625,62.21294021606445,159.54055786132812,224.28240966796875,35.48094940185547,15.767637252807617,46.8485221862793,23.228477478027344,-51.817481994628906,-13.660894393920898,25.31040382385254,0.33849999999999997,0.02028067782521248,-420.4930725097656,-380.86505126953125,21.86931610107422,73.74189758300781,93.77537536621094,13.622615814208984,50.275550842285156,74.17815399169922,18.924758911132812,-81.10984802246094,-43.532867431640625,17.778364181518555,0.23275,0.04599081352353096,-385.3030700683594,-281.4825134277344,41.42655944824219,89.59872436523438,143.27952575683594,38.31550598144531,49.39728927612305,78.1480712890625,26.250308990478516,-64.78643798828125,-38.05225372314453,15.401623725891113,0.055499999999999994,0.11615369468927383,-326.3062744140625,-264.80078125,27.499187469482422,164.77210998535156,191.57498168945312,25.55377197265625,29.253841400146484,60.8959846496582,18.123159408569336,-51.4483642578125,-18.00861930847168,16.039766311645508,0.03125,0.06084064766764641,-387.6185607910156,-273.1590881347656,48.121307373046875,157.03762817382812,200.44442749023438,31.708251953125,39.46786117553711,66.19183349609375,20.584949493408203,-26.88751792907715,3.5443408489227295,17.00304412841797,0.08149999999999999,0.01241118274629116,-567.0914306640625,-365.36480712890625,258.350341796875,58.324317932128906,113.62117004394531,42.47398376464844,41.00602340698242,91.17705535888672,33.02204132080078,-19.64242172241211,0.0,23.052885055541992
Prop_Mari2,Proporcion,Proporcion/Prop_Mari2.wav,0.04596153846153846,0.1182224452495575,-401.10308837890625,-241.34571838378906,58.71186447143555,151.76983642578125,171.05178833007812,18.927488327026367,36.247432708740234,67.56620025634766,26.01394271850586,-7.772458553314209,25.800830841064453,22.739412307739258,0.052692307692307705,0.11119557172060013,-412.6962890625,-247.68447875976562,74.93757629394531,156.40916442871094,180.3824462890625,26.1962947845459,-10.451294898986816,2.4823529720306396,10.51636028289795,-72.77371215820312,-25.512271881103516,21.073266983032227,0.0476923076923077,0.02368933893740177,-593.9042358398438,-298.3501892089844,113.50862884521484,149.5201873779297,198.65208435058594,21.51022720336914,-28.756437301635742,-12.806461334228516,7.51087760925293,-47.72420883178711,-26.53510284423828,9.61522102355957,0.057307692307692316,0.10975510627031326,-435.0887451171875,-251.5546112060547,83.71471405029297,162.64390563964844,213.84091186523438,33.5462760925293,-7.148501396179199,16.60346221923828,11.28084945678711,-55.55331802368164,6.9256591796875,37.8310546875,0.05634615384615384,0.0905141532421112,-380.14874267578125,-236.02139282226562,72.77637481689453,154.91983032226562,209.25086975097656,31.76935577392578,15.441624641418457,51.0298957824707,17.2554874420166,-34.43733215332031,8.841979026794434,28.125036239624023,0.38557692307692315,0.03137623891234398,-443.4109191894531,-247.6077117919922,70.58609008789062,23.465412139892578,117.08287811279297,51.95758056640625,51.500328063964844,68.99238586425781,17.842975616455078,-50.15587615966797,-3.31467604637146,25.960805892944336,0.2046153846153846,0.10377268493175507,-387.1927490234375,-256.88385009765625,65.75904846191406,50.717002868652344,116.63983917236328,59.26694869995117,104.82591247558594,147.25660705566406,33.427154541015625,-48.944942474365234,-10.723472595214844,18.341978073120117,0.06519230769230769,0.11240215599536896,-330.6423034667969,-261.5047912597656,36.578582763671875,161.81932067871094,200.11807250976562,25.449674606323242,19.474313735961914,70.2684326171875,27.091154098510742,-57.736026763916016,-10.130393028259277,25.047788619995117,0.03769230769230769,0.08279895037412643,-452.4839172363281,-305.2411193847656,66.72872924804688,193.45526123046875,241.6672821044922,36.65047836303711,10.703886032104492,31.721237182617188,17.88313865661621,-7.042114734649658,12.593954086303711,15.879097938537598,0.025961538461538466,0.08063478022813797,-558.2867431640625,-341.2085266113281,89.66209411621094,180.79039001464844,212.17791748046875,27.346874237060547,28.448749542236328,45.064002990722656,8.20678997039795,22.557954788208008,36.02705764770508,7.889375686645508
Prop_Mari3,Proporcion,Proporcion/Prop_Mari3.wav,0.04692307692307692,0.11691812425851822,-404.22137451171875,-319.59771728515625,40.52460861206055,150.41720581054688,170.2840576171875,20.20937156677246,28.189973831176758,74.9322280883789,22.86751937866211,-22.17375946044922,7.2892045974731445,18.697948455810547,0.059807692307692326,0.10028252005577087,-448.6525573730469,-322.2893981933594,47.66143798828125,171.77609252929688,196.64842224121094,11.036642074584961,-19.547931671142578,8.635435104370117,15.773290634155273,-83.02890014648438,-28.32801055908203,25.176822662353516,0.08019230769230769,0.006730420049279928,-671.685302734375,-471.7776184082031,74.10786437988281,191.37277221679688,211.26107788085938,14.373435974121094,-33.55443572998047,-11.394801139831543,13.796355247497559,-69.95901489257812,-27.54056167602539,19.324708938598633,0.05961538461538461,0.10169968008995056,-445.27398681640625,-291.1311950683594,86.21253204345703,157.93331909179688,192.42391967773438,32.78033447265625,0.6094379425048828,32.068050384521484,14.17741870880127,-64.95723724365234,-16.776107788085938,29.472179412841797,0.050576923076923075,0.10792016237974167,-398.1746826171875,-289.9557800292969,41.186283111572266,169.73948669433594,208.56813049316406,17.230731964111328,11.060633659362793,51.064002990722656,16.212783813476562,-41.054786682128906,4.9349870681762695,35.24856948852539,0.29615384615384616,0.03688187524676323,-445.5693359375,-383.4730224609375,25.597558975219727,52.267391204833984,191.29568481445312,68.37754821777344,52.36412811279297,70.86279296875,16.823637008666992,-55.30714797973633,1.5996321439743042,22.106901168823242,0.25153846153846154,0.08095185458660126,-403.05157470703125,-222.2288818359375,77.88895416259766,30.500581741333008,99.67787170410156,53.925514221191406,94.22438049316406,145.751708984375,34.360198974609375,-45.90149688720703,-13.118688583374023,15.529258728027344,0.062115384615384614,0.11848744750022888,-326.8170166015625,-223.3820343017578,34.36860275268555,150.74954223632812,193.98678588867188,32.35501480102539,46.89180374145508,122.05667114257812,42.09918975830078,-48.91596984863281,-12.047552108764648,17.93161392211914,0.04019230769230769,0.0767480656504631,-448.80889892578125,-338.2320861816406,56.01751708984375,198.74185180664062,212.6575469970703,14.043829917907715,24.50177001953125,43.802650451660156,14.525181770324707,-0.034266985952854156,23.323257446289062,20.960376739501953,0.01903846153846154,0.09179028123617172,-538.0127563476562,-405.1791687011719,63.15803909301758,181.7556915283203,203.21536254882812,25.33602523803711,49.90350341796875,57.61503219604492,8.598272323608398,20.306434631347656,28.56574249267578,3.741248607635498
Prop_Moni,Proporcion,Proporcion/Prop_Moni.wav,0.09055555555555556,0.07314092665910721,-500.3444519042969,-214.62994384765625,166.77603149414062,105.31230926513672,177.7764892578125,55.094024658203125,1.6273772716522217,17.674144744873047,8.944329261779785,-7.72357702255249,9.018203735351562,13.023544311523438,0.04833333333333334,0.20250076055526733,-340.3489685058594,-217.2249755859375,54.37135314941406,161.56072998046875,189.38839721679688,17.838560104370117,11.50832748413086,36.36650848388672,17.65511703491211,-30.297637939453125,-8.083015441894531,12.685409545898438,0.049166666666666664,0.01825653947889805,-539.9353637695312,-325.76995849609375,97.90950012207031,160.46324157714844,204.77365112304688,28.400638580322266,12.25296401977539,30.16613006591797,13.566510200500488,-21.044925689697266,-1.2876379489898682,11.884153366088867,0.04611111111111112,0.07641646265983582,-471.34820556640625,-302.230224609375,89.38362121582031,178.55030822753906,223.99305725097656,46.18186569213867,-13.614364624023438,-0.43508589267730713,11.972455978393555,-36.03358459472656,-6.091888904571533,21.41693687438965,0.04750000000000001,0.0599084310233593,-450.48486328125,-302.98193359375,65.16018676757812,173.32608032226562,234.99537658691406,46.05093002319336,0.6105153560638428,47.86460876464844,25.86725425720215,6.319847106933594,29.318735122680664,11.476786613464355,0.3238888888888889,0.00433453731238842,-570.006103515625,-492.1091003417969,37.07548141479492,62.19113540649414,97.82260131835938,28.462223052978516,29.02531623840332,40.296966552734375,8.136194229125977,-35.606910705566406,1.0528545379638672,22.545183181762695,0.3883333333333333,0.013587767258286476,-518.4613037109375,-282.0028076171875,101.5551528930664,46.70372772216797,107.30914306640625,35.61876678466797,33.503440856933594,80.63543701171875,26.187105178833008,-40.70368194580078,-4.970149517059326,20.74169158935547,0.04583333333333334,0.10693498700857162,-389.7242431640625,-280.8146667480469,47.85826110839844,169.02801513671875,214.59878540039062,34.05908966064453,25.009553909301758,58.72504806518555,19.74081802368164,-16.43700408935547,-4.39628791809082,9.176281929016113,0.03333333333333333,0.046536777168512344,-499.46246337890625,-354.8326416015625,71.85088348388672,205.23617553710938,234.11660766601562,25.61870574951172,6.44069242477417,42.69396209716797,23.353565216064453,-19.63994598388672,22.548755645751953,20.394489288330078,0.021944444444444447,0.010860312730073929,-648.4270629882812,-564.7376708984375,37.805908203125,142.79171752929688,169.40122985839844,19.57070541381836,28.474348068237305,45.16240692138672,12.880114555358887,1.0690019130706787,25.391878128051758,13.969618797302246
Prop_Moni1,Proporcion,Proporcion/Prop_Moni1.wav,0.08750000000000001,0.0641956478357315,-521.0637817382812,-180.91761779785156,176.54525756835938,90.42266845703125,196.98599243164062,57.74114227294922,-1.424560546875,11.242145538330078,6.274566650390625,-4.290730953216553,14.891650199890137,14.87547492980957,0.0475,0.14613237977027893,-364.766845703125,-183.22068786621094,84.14093017578125,162.1368865966797,221.77496337890625,34.3256950378418,23.36182975769043,45.12159729003906,14.255945205688477,-11.778056144714355,5.201641082763672,9.357490539550781,0.04,0.050096746534109116,-524.1542358398438,-323.7883605957031,96.6045913696289,179.612548828125,229.74972534179688,34.36849594116211,8.37332534790039,18.96263885498047,9.483906745910645,-9.951244354248047,4.597044944763184,11.866433143615723,0.03916666666666667,0.08283551782369614,-474.2825927734375,-248.87283325195312,113.8890151977539,164.9964599609375,237.04495239257812,47.05949783325195,-22.784421920776367,14.201086044311523,24.967792510986328,-32.58424377441406,14.290393829345703,31.442485809326172,0.05000000000000001,0.10152585804462433,-397.17864990234375,-246.54737854003906,71.3238754272461,188.22796630859375,230.63787841796875,33.88010025024414,-9.352133750915527,27.410465240478516,20.42801856994629,-9.756387710571289,6.551990032196045,13.8179292678833,0.14583333333333334,0.023009611293673515,-504.4103698730469,-350.5475769042969,67.73870086669922,93.09027862548828,136.08963012695312,30.732025146484375,26.521574020385742,45.58399200439453,8.812073707580566,-34.955352783203125,6.166439056396484,24.23165512084961,0.37999999999999995,0.005496203433722258,-564.730712890625,-539.5137329101562,13.574098587036133,61.78484344482422,93.22213745117188,15.672447204589844,52.52099609375,94.35060119628906,21.987295150756836,-49.84025573730469,-15.263572692871094,18.549230575561523,0.04555555555555556,0.11996744573116302,-399.5201416015625,-285.7214050292969,63.11484909057617,150.3125762939453,170.06723022460938,12.087605476379395,55.726539611816406,79.650634765625,25.030534744262695,-29.38817596435547,-0.947846531867981,13.968780517578125,0.034722222222222224,0.06462116539478302,-444.87115478515625,-295.3478088378906,69.23450469970703,192.0670166015625,226.81307983398438,34.57330322265625,0.756926417350769,26.956594467163086,12.446294784545898,-17.792879104614258,7.237804889678955,11.664559364318848,0.024999999999999998,0.009046721272170544,-653.1212158203125,-509.2503662109375,70.33889770507812,148.0701141357422,170.51060485839844,14.565418243408203,34.4745979309082,44.5230712890625,6.180643081665039,8.868168830871582,16.889972686767578,5.1364336013793945
Prop_Moni2,Proporcion,Proporcion/Prop_Moni2.wav,0.07777777777777778,0.0753481462597847,-519.8539428710938,-298.2911682128906,142.7648468017578,107.91075897216797,192.45974731445312,64.95928192138672,10.287426948547363,31.28369903564453,13.135819435119629,-5.945289134979248,10.55335807800293,13.024340629577637,0.048888888888888885,0.1515847146511078,-373.92840576171875,-308.5246276855469,38.17740249633789,157.19789123535156,184.5590362548828,18.349971771240234,12.738892555236816,40.943668365478516,19.189529418945312,-20.584474563598633,15.888813018798828,20.584583282470703,0.043888888888888894,0.021621476858854294,-550.8251342773438,-330.29046630859375,100.4981918334961,158.20286560058594,198.28396606445312,20.84798240661621,14.86130428314209,33.22390365600586,12.242897033691406,-17.774581909179688,-9.067968368530273,6.78601598739624,0.04555555555555556,0.0892634391784668,-470.9568176269531,-258.1523742675781,111.09046173095703,180.73580932617188,242.29547119140625,46.07085418701172,-26.017351150512695,7.620779037475586,16.33538818359375,-31.153310775756836,6.923330307006836,26.686370849609375,0.04,0.07499109953641891,-434.6241149902344,-259.4072265625,82.41293334960938,168.68215942382812,230.6741943359375,40.33317565917969,7.70146369934082,44.985984802246094,25.7080135345459,-7.80232572555542,12.715749740600586,14.2390718460083,0.27249999999999996,0.008518272079527378,-522.9031982421875,-411.66082763671875,51.2376708984375,65.51210021972656,98.70536804199219,18.92299461364746,30.728315353393555,43.044925689697266,6.98003625869751,-36.45304870605469,0.8967435359954834,22.331205368041992,0.24833333333333338,0.049610115587711334,-494.4013671875,-313.7818603515625,77.3575210571289,78.14889526367188,148.01071166992188,51.216026306152344,44.341712951660156,81.15987396240234,22.71044921875,-25.66615867614746,-7.395902156829834,9.194637298583984,0.04583333333333333,0.13121823966503143,-360.5125427246094,-276.169677734375,41.2999382019043,168.39659118652344,192.7300567626953,20.847423553466797,26.96204948425293,64.15188598632812,26.961910247802734,-20.405248641967773,-5.133745193481445,8.857712745666504,0.032777777777777774,0.05920419469475746,-439.4246520996094,-277.481689453125,82.8313217163086,186.89158630371094,237.37374877929688,43.51450729370117,-4.14888334274292,24.07728385925293,20.806869506835938,-13.507368087768555,13.885501861572266,14.886519432067871,0.02888888888888889,0.008183308877050877,-621.442626953125,-401.31597900390625,102.66456604003906,138.4408416748047,176.7956085205078,21.985353469848633,23.512147903442383,33.54559326171875,6.224852561950684,-3.476414203643799,12.307218551635742,13.691834449768066
